towerid;Latitudine;Longitudine;active;eNb;seNb;status;type;Nomesito;contributo;Bande
CBBYGUOBGB;43.743088;13.086586;Attivo;328022;Non presente;Verificato;0;Mondolfo;Purple;~B20~
XMCUMKNVAS;43.733534;12.617748;Attivo;328023;Non presente;Verificato;0;Urbino;Purple;~B20~
NEHEWQTXAJ;43.730821;12.648827;Attivo;328025;Non presente;Verificato;0;Casino Noci;Purple;~B20~~B7~
HSANYYSDLC;43.8629321;12.8132116;Attivo;328026;Non presente;Verificato;0;Chiusa di Ginestreto;Purple;~B20~
WNKJPMBKHB;43.8046939;12.7418147;Attivo;328027;Non presente;Verificato;0;   Colbordolo;Purple;~B20~
MWMUCDYTHD;43.68274;12.821957;Attivo;328030;Non presente;Verificato;0;Fossombrone;Purple;~B20~
QLHYGFREVF;43.681373;12.956105;Attivo;328033;Non presente;Verificato;0;   Mondavio;Purple;~B20~
VHNASVGWXS;43.90545;12.864234;Attivo;328037;Non presente;Verificato;0;   Pesaro;Purple;~B20~
DLYRHXWHOG;43.855694;12.786112;Attivo;328038;Non presente;Verificato;0;   Arena Produttiva;Purple;~B20~
QPVPGYWWGY;43.726944;12.961778;Attivo;328044;Non presente;Verificato;0;Piagge;Purple;~B20~
WPLWLJERHL;43.9119882;12.8958192;Attivo;328060;Non presente;Verificato;0;Pesaro;Purple;~B20~
RMFFKCYSES;43.8572028;12.9378782;Attivo;328069;Non presente;Verificato;0;   Pesaro;Purple;~B20~
RTEAKCOWOH;43.909168;12.774398;Attivo;328070;Non presente;Verificato;0;   Tavullia;Purple;~B20~
YDAMTABHDB;43.836193;12.606;Attivo;328078;Non presente;Verificato;0;   Urbino;Purple;~B20~
FQBSNDARNM;43.799801;13.015318;Attivo;328081;Non presente;Verificato;0;   Bellocchi;Purple;~B20~
FSWUCRDIBK;43.759287;13.053699;Attivo;328089;Non presente;Verificato;0;   San Costanzo;Purple;~B20~
CBXSDGEVCF;43.761112;13.151472;Attivo;328091;Non presente;Verificato;0;   Mondolfo;Purple;~B20~
CUVMTITKVD;43.8882981;12.8679231;Attivo;328094;Non presente;Verificato;0;Pesaro;Purple;~B20~
IPSDMTXOEC;43.8956172;12.9158725;Attivo;328095;Non presente;Verificato;0;   Pesaro;Purple;~B20~
UEPUPHHSHP;43.8316883;13.0138301;Attivo;328101;Non presente;Verificato;0;Fano;Purple;~B20~
AXTVUCCMGQ;43.8282612;12.7338429;Attivo;328102;Non presente;Verificato;0;Bottega;Purple;~B20~
OTUDVWGHPD;43.777476;12.9475687;Attivo;328104;Non presente;Verificato;0;Cartoceto;Purple;~B20~
BBCGFVAMFW;43.7657035;12.89541;Attivo;328107;Non presente;Verificato;0;Saltara;Purple;~B20~
PICLDOMQFF;43.944788;12.823338;Attivo;328108;Non presente;Verificato;0;   Pesaro;Purple;~B20~
FXDFLDJRPA;43.492493;12.777451;Attivo;328110;Non presente;Non verificato;0;   Serra Sant Abbondio;SYSTEM;~B20~
AADEDYNBAW;43.9124304;12.7369514;Attivo;328119;Non presente;Verificato;0;Tavullia;Purple;~B20~
YAORAAFXPV;41.5588856;14.6463363;Attivo;330001;Non presente;Non verificato;0;Campobasso;SYSTEM;~B20~
CTHRGBGOVU;41.55895;14.6662433;Attivo;330003;Non presente;Non verificato;0;Campobasso;SYSTEM;~B20~
GXSXLMPHSY;41.5540583;14.663507;Attivo;330004;Non presente;Non verificato;0;Campobasso;SYSTEM;~B20~
FSNRBVYIDS;41.57325;14.668443;Attivo;330005;Non presente;Non verificato;0;Campobasso;SYSTEM;~B20~
RFBAQMBHGA;41.5569271;14.6710716;Attivo;330006;Non presente;Non verificato;0;Campobasso;SYSTEM;~B7~~B20~
CDQJUFLGIC;42.02762;14.8213496;Attivo;330007;Non presente;Non verificato;0;Petacciato;SYSTEM;~B20~
IPAJHULHHF;42.018605;14.8912493;Attivo;330008;Non presente;Non verificato;0;Termoli;SYSTEM;~B20~
JWLHLDOTVF;41.9529213;15.0241663;Attivo;330012;Non presente;Non verificato;0;Campomarino;SYSTEM;~B20~
XKQWYQJUNS;41.9966936;14.9933236;Attivo;330056;Non presente;Non verificato;0;Termoli;SYSTEM;~B20~
TDSVPRSCIW;41.9547836;14.9426446;Attivo;330060;Non presente;Non verificato;0;   Guglionesi;SYSTEM;~B20~
SGULNJXBMR;41.566089;14.6727933;Attivo;330061;Non presente;Non verificato;0;Campobasso;SYSTEM;~B20~
OPXSNWFMQY;41.740464;14.993835;Attivo;330066;Non presente;Non verificato;0;Rotello;SYSTEM;~B20~
RMATBEYHIC;41.51941;14.686905;Attivo;330071;Non presente;Non verificato;0;Ferrazzano;SYSTEM;~B20~
WHCREEAUQH;41.9516363;15.0486783;Attivo;330073;Non presente;Non verificato;0;Campomarino;SYSTEM;~B20~
DSLISFTTWQ;41.9143003;14.9196856;Attivo;330074;Non presente;Non verificato;0;Guglionesi;SYSTEM;~B20~
MXRQGLPWQL;41.9756233;14.9982523;Attivo;330087;Non presente;Non verificato;0;Termoli;SYSTEM;~B20~
VQQIGOSRYJ;41.9481486;14.9918526;Attivo;330088;Non presente;Non verificato;0;Termoli;SYSTEM;~B20~
NTPPOSPQHM;42.0019556;14.9543123;Attivo;330091;Non presente;Non verificato;0;Termoli;SYSTEM;~B20~
NPOHIQLKVU;41.9977806;14.9889283;Attivo;330093;Non presente;Non verificato;0;Termoli;SYSTEM;~B20~
SCSLSTMOKE;41.6014256;14.2383386;Attivo;332003;Non presente;Non verificato;0;Isernia;SYSTEM;~B20~
FTKFLGXWEL;41.482491;14.0507665;Attivo;332007;Non presente;Non verificato;0;Venafro;SYSTEM;~B20~
SAFONGUWEY;41.5950113;14.4569633;Attivo;332011;Non presente;Non verificato;0;   Frosolone;SYSTEM;~B20~
MPYNEXPNKV;41.7998246;14.3691243;Attivo;332013;Non presente;Non verificato;0;Agnone;SYSTEM;~B20~
HRBBKHMYFR;41.5914676;14.2298633;Attivo;332022;Non presente;Non verificato;0;Isernia;SYSTEM;~B20~
DVEQVWUKLY;41.5991003;14.239529;Attivo;332023;Non presente;Non verificato;0;Isernia;SYSTEM;~B20~
NYYOALVTOU;41.477833;14.0520642;Attivo;332024;Non presente;Non verificato;0;Venafro;SYSTEM;~B20~
CNKBDROVUY;41.4806222;14.0536372;Attivo;332032;Non presente;Non verificato;0;Venafro;SYSTEM;~B20~
UGKSWADLET;41.5689026;14.1915996;Attivo;332034;Non presente;Non verificato;0;Isernia;SYSTEM;~B20~
MJPFTOLMHM;41.773888;14.262909;Attivo;332035;Non presente;Non verificato;0;Vastogirardi;SYSTEM;~B20~
SOHGGRAYSK;41.681585;14.337678;Attivo;332043;Non presente;Non verificato;0;Pescolanciano;SYSTEM;~B20~
GQQAWXGQTA;41.577917;14.220927;Attivo;332046;Non presente;Non verificato;0;Isernia;SYSTEM;~B20~
YPQCKMAQDT;41.5000636;14.0817496;Attivo;332047;Non presente;Non verificato;0;   Pozzilli;SYSTEM;~B20~
AIGWUGNMVC;41.608078;14.2431146;Attivo;332053;Non presente;Non verificato;0;Isernia;SYSTEM;~B20~
FPQBVIIQUS;39.233643;9.102315;Attivo;334002;Non presente;Verificato;0;   Cagliari;zilaghe;~B20~
VOMDNQMYFY;39.21175;9.116529;Attivo;334005;Non presente;Verificato;0;Cagliari;zilaghe;~B20~~B7~
RGJBHYLYMR;39.210308;9.166806;Attivo;334014;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
GRADRKKWPW;39.255722;9.112306;Attivo;334016;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
FNLMYHSSAD;39.255611;9.140805;Attivo;334017;Non presente;Verificato;0;Monserrato;zilaghe;~B20~
ONJPOTWSGY;39.257131;9.169082;Attivo;334018;Non presente;Verificato;0;Selargius;zilaghe;~B20~
QRWLSVPHDT;39.231251;9.18225;Attivo;334021;Non presente;Verificato;0;Quartu Sant Elena;zilaghe;~B20~~B7~
KALBUSBCWS;39.25275;9.10225;Attivo;334024;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
EPOMQHIGOT;39.232555;9.096167;Attivo;334025;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
UNJKAOXCSA;39.261696;9.193055;Attivo;334027;Non presente;Verificato;0;Quartucciu;zilaghe;~B20~
APVQCHRHMS;39.315418;8.5273;Attivo;334029;Non presente;Verificato;0;Iglesias;zilaghe;~B20~
FBIBJTDLWQ;39.167862;8.525416;Attivo;334030;Non presente;Verificato;0;Carbonia;zilaghe;~B20~
JTMDEJDBYO;39.294024;8.990107;Attivo;334032;Non presente;Verificato;0;Assemini;zilaghe;~B20~~B7~
IGNNRHKLYE;39.286396;8.998252;Attivo;334033;Non presente;Verificato;0;Assemini;zilaghe;~B20~
LWCDJIYDFJ;39.308987;8.978474;Attivo;334034;Non presente;Verificato;0;Decimomannu;zilaghe;~B20~
YQBUJJHEFW;39.297204;9.078884;Attivo;334035;Non presente;Verificato;0;Sestu;zilaghe;~B20~
IHFPOYTDXM;39.311138;9.193278;Attivo;334036;Non presente;Verificato;0;Settimo San Pietro;zilaghe;~B20~
ATWISPHRRR;39.289852;9.23986;Attivo;334037;Non presente;Verificato;0;Maracalagonis;zilaghe;~B20~
PDGRDMDOCU;39.175134;8.962889;Attivo;334039;Non presente;Verificato;0;Capoterra;zilaghe;~B20~
JAGPNYIEXQ;39.377083;9.174417;Attivo;334040;Non presente;Verificato;0;   Dolianova;zilaghe;~B20~
RUQIIVRMXW;39.359917;9.011528;Attivo;334044;Non presente;Verificato;0;   San Sperate;zilaghe;~B20~
QBKFNXITVA;39.379679;8.949468;Attivo;334045;Non presente;Verificato;0;Villasor;zilaghe;~B20~
TWDMSUHWFM;39.38797;9.087989;Attivo;334047;Non presente;Verificato;0;   Ussana;zilaghe;~B20~
POEAKOXXHT;39.536194;8.625611;Attivo;334052;Non presente;Verificato;0;Guspini;zilaghe;~B20~
DGKUETJCST;39.620026;8.814528;Attivo;334054;Non presente;Verificato;0;Sardara;zilaghe;~B20~
VFDCWXKMHL;39.486692;8.970953;Attivo;334058;Non presente;Verificato;0;Serrenti;zilaghe;~B20~
MSPWCBFNSX;39.140912;9.007131;Attivo;334059;Non presente;Verificato;0;La Maddalena;zilaghe;~B20~
DJRCLFVHVL;39.063315;8.996712;Attivo;334060;Non presente;Verificato;0;Sarroch;zilaghe;~B20~
SUBXRTTSOT;39.00805;9.005379;Attivo;334061;Non presente;Verificato;0;Pula;zilaghe;~B20~
EWQGWDVYTU;38.938327;8.926552;Attivo;334062;Non presente;Verificato;0;Santa Margherita di Pula;zilaghe;~B20~
BOXWHXEJAH;38.931889;8.910527;Attivo;334063;Non presente;Verificato;0;   Santa Margherita di Pula;zilaghe;~B20~
LCRCHMDQNI;39.183981;9.348871;Attivo;334069;Non presente;Verificato;0;Terra Mala;zilaghe;~B20~
XTYTQXPIOT;39.160057;9.390944;Attivo;334070;Non presente;Verificato;0;Torre delle  Stelle;zilaghe;~B20~
AELLWECPLP;39.138573;9.44355;Attivo;334072;Non presente;Verificato;0;Solanas;zilaghe;~B20~
VTCSNRTJWE;39.140791;9.517878;Attivo;334073;Non presente;Verificato;0;Villasimius;zilaghe;~B20~
VAVYPHLIYR;39.124423;9.519985;Attivo;334074;Non presente;Verificato;0;Notteri;zilaghe;~B20~
JSSGAMQDGA;39.228558;8.999889;Attivo;334075;Non presente;Verificato;0;Assemini;zilaghe;~B20~
SXEAKFCKDR;39.33342;8.907646;Attivo;334080;Non presente;Verificato;0;   Decimoputzu;zilaghe;~B20~
QCOMFYFVTF;39.469533;9.153795;Attivo;334081;Non presente;Verificato;0;   Donori;zilaghe;~B20~
FLJEGHLHCH;39.177322;8.979377;Attivo;334083;Non presente;Verificato;0;Capoterra;zilaghe;~B20~
QHBYIGFGBR;38.961146;8.965161;Attivo;334084;Non presente;Verificato;0;Pula;zilaghe;~B20~
AIBYHTAKTJ;38.933056;8.82725;Attivo;334086;Non presente;Verificato;0;Teulada;zilaghe;~B20~
CFFJATYXRE;38.955217;8.764931;Attivo;334087;Non presente;Verificato;0;Teulada;zilaghe;~B20~
EUFNFDMKDQ;38.972241;8.589557;Attivo;334090;Non presente;Verificato;0;Masainas;zilaghe;~B20~
IWUHJSUSIL;39.110137;8.268164;Attivo;334094;Non presente;Verificato;0;Carloforte;zilaghe;~B20~
GULRDASPBB;39.250036;9.565807;Attivo;334102;Non presente;Verificato;0;Costa Rei;zilaghe;~B20~
EVFFPFGMSF;39.451997;9.620029;Attivo;334106;Non presente;Verificato;0;Villaputzu;zilaghe;~B20~
KPEJRMAOWF;39.662586;9.136444;Attivo;334108;Non presente;Verificato;0;Mandas;zilaghe;~B20~
TCSOOUQXWH;39.221916;9.102667;Attivo;334111;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
AJVPPWYQQG;39.243862;9.130694;Attivo;334112;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
IURSJGCLFI;39.289417;9.197805;Attivo;334126;Non presente;Verificato;0;Quartucciu;zilaghe;~B20~
VYGPDADRMP;39.314927;8.96367;Attivo;334128;Non presente;Verificato;0;Decimomannu;zilaghe;~B20~
TMLIEOFEOJ;39.259418;9.573944;Attivo;334131;Non presente;Verificato;0;Costa Rei;zilaghe;~B20~
DKYPDFEKHH;39.222621;9.247659;Attivo;334132;Non presente;Verificato;0;Quartu Sant Elena;zilaghe;~B20~
LYJPJLRIWT;39.307116;8.573026;Attivo;334136;Non presente;Verificato;0;Iglesias;zilaghe;~B20~
ITCQDMLCVL;39.458473;8.728833;Attivo;334138;Non presente;Verificato;0;Villacidro;zilaghe;~B20~
LEIUCCTCLQ;39.293486;9.014179;Attivo;334149;Non presente;Verificato;0;   Assemini;zilaghe;~B20~
TXDCRFXYNG;39.416974;9.578193;Attivo;334159;Non presente;Verificato;0;Muravera;zilaghe;~B20~
WOTJGOTINP;38.896377;8.815059;Attivo;334160;Non presente;Verificato;0;   Teulada;zilaghe;~B20~
KUWGRTDIOC;39.24132;9.097359;Attivo;334162;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
BLUOFREVSH;39.157882;8.52838;Attivo;334163;Non presente;Verificato;0;Carbonia;zilaghe;~B20~
HFVBPCPYIN;39.249474;9.174334;Attivo;334164;Non presente;Verificato;0;Quartucciu;zilaghe;~B20~
APLKVRKEUW;39.172546;8.528416;Attivo;334166;Non presente;Verificato;0;Carbonia;zilaghe;~B20~
HOJOKTDYVC;39.312294;8.535746;Attivo;334167;Non presente;Verificato;0;Iglesias;zilaghe;~B20~
COKKJBALHA;39.387392;9.04561;Attivo;334190;Non presente;Verificato;0;Monastir;zilaghe;~B20~
DDYAGEWDVP;38.932513;8.931381;Attivo;334195;Non presente;Verificato;0;Santa Margherita di Pula;zilaghe;~B20~
CERIMFTKVX;39.262953;9.05181;Attivo;334196;Non presente;Verificato;0;Elmas;zilaghe;~B20~
EVOQVOCXLX;39.220046;9.134402;Attivo;334198;Non presente;Verificato;0;Cagliari;zilaghe;~B20~
JMGXPYESEV;39.253556;9.18183;Attivo;334199;Non presente;Verificato;0;Quartucciu;zilaghe;~B20~
CUXXNLAEGU;39.22881;9.123133;Attivo;334200;Non presente;Verificato;0;Cagliari;zilaghe;~B20~~B7~
QYOIKYTVSV;39.140067;8.975403;Attivo;334202;Non presente;Verificato;0;Capoterra;zilaghe;~B20~
YOYWXXHEEJ;39.561329;9.064786;Attivo;334205;Non presente;Verificato;0;Guasila;zilaghe;~B20~
TGBSQULKTU;39.376778;9.165252;Attivo;334208;Non presente;Verificato;0;Serdiana;zilaghe;~B20~
QPRIIYTMMO;39.2781677;9.53122234;Attivo;334210;Non presente;Verificato;0;Olia Speciosa;zilaghe;~B20~
MWJICEFDQH;39.05723;8.459024;Attivo;334213;Non presente;Verificato;0;Sant Antioco;zilaghe;~B20~
AXWFBQJNLD;39.540484;9.089587;Attivo;334214;Non presente;Verificato;0;Ortacesus;zilaghe;~B20~
TQUFTOAJXX;39.301167;8.545861;Attivo;334908;Non presente;Verificato;0;Iglesias;zilaghe;~B20~
URRMTBTJPA;39.251686;9.132321;Attivo;334909;Non presente;Verificato;0;Monserrato;zilaghe;~B20~
PYOMYTVUDL;39.2843772;9.00557916;Attivo;334910;Non presente;Verificato;0;Assemini;zilaghe;~B20~
TQSXAWHQQS;39.2080574;9.3121109;Attivo;334911;Non presente;Verificato;0;Quartu Sant Elena;zilaghe;~B20~
FXFEEUEQVV;39.239613;9.276555;Attivo;334914;Non presente;Verificato;0;Quartu Sant Elena;zilaghe;~B20~
KJTPTYGSQI;40.3220046;9.32288184;Attivo;336002;Non presente;Verificato;0;Nuoro;zilaghe;~B20~
WBKQTISUNI;40.32142;9.313327;Attivo;336003;Non presente;Verificato;0;Nuoro;zilaghe;~B20~
XALIHGOEPS;40.3124574;9.31949817;Attivo;336004;Non presente;Verificato;0;Nuoro;zilaghe;~B20~
AFXDUKGYOA;40.768528;9.673445;Attivo;336005;Non presente;Verificato;0;San Teodoro;zilaghe;~B20~
FOIGDMGGVM;40.848942;9.681334;Attivo;336006;Non presente;Verificato;0;San Teodoro;zilaghe;~B20~
FHNXKDSFDG;40.2683535;8.77525165;Attivo;336007;Non presente;Verificato;0;Macomer;zilaghe;~B20~
KCDXSMKOCF;40.2686184;8.75976682;Attivo;336008;Non presente;Verificato;0;Macomer;zilaghe;~B20~
NIBIPIPBPC;40.57046;9.700768;Attivo;336015;Non presente;Verificato;0;Siniscola;zilaghe;~B20~
SDCWSVBKYI;40.6033491;9.74549484;Attivo;336016;Non presente;Verificato;0;Siniscola;zilaghe;~B20~
VJXAJVFNRU;40.657944;9.70562282;Attivo;336017;Non presente;Verificato;0;Posada;zilaghe;~B20~
LXIJVSMQWE;40.683334;9.728333;Attivo;336018;Non presente;Verificato;0;Tanaunella;zilaghe;~B20~
DADCBXBTFS;40.708168;9.692083;Attivo;336019;Non presente;Verificato;0;Budoni;zilaghe;~B20~
APJQPXIBIG;40.2937523;8.47622124;Attivo;336024;Non presente;Verificato;0;Bosa;zilaghe;~B20~
DTTVAJQJVM;39.927514;9.642654;Attivo;336025;Non presente;Verificato;0;TortolÃ¬;zilaghe;~B20~
TISXITCLRG;39.930817;9.711296;Attivo;336026;Non presente;Verificato;0;Arbatax;zilaghe;~B20~
SXGOTVPHIS;39.96518;9.665485;Attivo;336027;Non presente;Verificato;0;Lotzorai;zilaghe;~B20~
GEQPHNYHXO;39.993839;9.690048;Attivo;336028;Non presente;Verificato;0;Santa Maria Navarrese;zilaghe;~B20~
DUCYCFWSHO;40.028721;9.667833;Attivo;336035;Non presente;Verificato;0;Baunei;zilaghe;~B20~
ODFSJDOAQE;40.021943;9.164482;Attivo;336044;Non presente;Verificato;0;   Tonara;zilaghe;~B20~
GJKNPIENFL;40.201836;9.275306;Attivo;336048;Non presente;Verificato;0;Mamoiada;zilaghe;~B20~
SSEWDPWGFE;40.286118;9.623308;Attivo;336051;Non presente;Verificato;0;Cala Gonone;zilaghe;~B20~
HFBHELDWQC;40.375088;9.700361;Attivo;336053;Non presente;Verificato;0;Orosei;zilaghe;~B20~
DWIDLFDKNX;40.529026;9.820139;Attivo;336055;Non presente;Verificato;0;   S Ena e Sa Chitta;zilaghe;~B20~
CGODMQJLGN;40.324276;8.946944;Attivo;336061;Non presente;Verificato;0;Bolotana;zilaghe;~B20~
HHMOOJALUS;40.621943;9.67579;Attivo;336076;Non presente;Verificato;0;   TorpÃ¨;zilaghe;~B20~
FNAOEOWJGC;39.951151;9.19347;Attivo;336077;Non presente;Verificato;0;Aritzo;zilaghe;~B20~
WHITSNCVTF;39.927116;9.681921;Attivo;336079;Non presente;Verificato;0;TortolÃ¬;zilaghe;~B20~
LMPJUQWJQW;40.388577;9.746596;Attivo;336082;Non presente;Verificato;0;Orosei;zilaghe;~B20~
GLYQDFNWPP;40.7379344;9.66631773;Attivo;336083;Non presente;Verificato;0;San Teodoro;zilaghe;~B20~
QMSEWBAMRO;40.318462;9.3282269;Attivo;336087;Non presente;Verificato;0;Nuoro;zilaghe;~B20~
RHVPRCOLWC;40.317024;9.31505939;Attivo;336088;Non presente;Verificato;0;Nuoro;zilaghe;~B20~
KQFCGEDRTK;40.612812;9.739108;Attivo;336095;Non presente;Verificato;0;Posada;zilaghe;~B20~
SYTJMVBRBQ;40.166565;9.180761;Attivo;336102;Non presente;Verificato;0;Ollolai;zilaghe;~B20~
PFAIGHHYCI;39.855442;9.587741;Attivo;336104;Non presente;Verificato;0;Loceri;zilaghe;~B20~
RHETORNLSV;40.160008;9.205107;Attivo;336105;Non presente;Verificato;0;   Gavoi;zilaghe;~B20~
DASBXXVDWF;40.097867;9.156297;Attivo;336107;Non presente;Verificato;0;Ovodda;zilaghe;~B20~
DUUYPCAGDP;40.233879;8.890804;Attivo;336112;Non presente;Verificato;0;Bortigali;zilaghe;~B20~
VIVOQGGFCT;39.988878;9.088107;Attivo;336114;Non presente;Verificato;0;   Atzara;zilaghe;~B20~
LNPOJRHNNG;39.907085;8.591833;Attivo;338001;Non presente;Verificato;0;Oristano;zilaghe;~B20~
XWRLCRVYMR;39.903168;8.605806;Attivo;338002;Non presente;Verificato;0;Oristano;zilaghe;~B20~
WPENGNFODC;39.901423;8.589438;Attivo;338003;Non presente;Verificato;0;Oristano;zilaghe;~B20~
UHAVBTBRAO;39.890749;8.592384;Attivo;338004;Non presente;Verificato;0;Oristano;zilaghe;~B20~
LHVJJIPKRD;39.717354;8.645612;Attivo;338005;Non presente;Verificato;0;Terralba;zilaghe;~B20~
LNNNCVSXIO;39.749822;8.641745;Attivo;338009;Non presente;Verificato;0;Marrubiu;zilaghe;~B20~
DQYWODGBAB;39.88523;8.612913;Attivo;338010;Non presente;Verificato;0;Santa giusta;zilaghe;~B20~
SKMBSTVQUL;40.122422;8.818517;Attivo;338014;Non presente;Verificato;0;Abbasanta;zilaghe;~B20~
OQCDIGWGUG;40.130809;8.842297;Attivo;338015;Non presente;Verificato;0;Ghilarza;zilaghe;~B20~
CMBSADEUDW;40.169631;8.939387;Attivo;338016;Non presente;Verificato;0;Sedilo;zilaghe;~B20~
ORXHVICGUG;39.909058;8.520192;Attivo;338018;Non presente;Verificato;0;Torre Grande;zilaghe;~B20~
GAGSWSOWIG;40.0367618;8.39453227;Attivo;338019;Non presente;Verificato;0;San vero Milis;zilaghe;~B20~
UNARQKJCSG;39.985688;8.545285;Attivo;338020;Non presente;Verificato;0;Riola sardo;zilaghe;~B20~
DPKNNYPWOV;40.0988803;8.49398767;Attivo;338021;Non presente;Verificato;0;S Archittu;zilaghe;~B20~
TFXOVPTXYG;39.915408;8.587738;Attivo;338040;Non presente;Verificato;0;Oristano;zilaghe;~B20~
DQHMASYSRK;39.878228;8.609945;Attivo;338041;Non presente;Verificato;0;Santa Giusta;zilaghe;~B20~
FQXIDMBOKB;39.916558;8.614849;Attivo;338042;Non presente;Verificato;0;SilÃ¬;zilaghe;~B20~
PAGOTEJKHG;40.256953;8.482096;Attivo;338046;Non presente;Verificato;0;Magomadas;zilaghe;~B20~
QKHQLUOXED;39.939927;8.756246;Attivo;338047;Non presente;Verificato;0;Ollastra Siapiccia;zilaghe;~B20~
STXPOCIYDJ;39.987706;8.588908;Attivo;338048;Non presente;Verificato;0;   Baratili San Pietro;zilaghe;~B20~
BSPYCRGAGQ;40.219907;8.583515;Attivo;338049;Non presente;Verificato;0;Scano di Montiferro;zilaghe;~B20~
WBLAKVBDLW;39.81013;8.923742;Attivo;338053;Non presente;Verificato;0;Assolo;zilaghe;~B20~
DQGEDEOQSN;39.72027;8.63613;Attivo;338056;Non presente;Verificato;0;Terralba;zilaghe;~B20~
PKGEGQLOAN;40.7347305;8.570424;Attivo;340002;Non presente;Verificato;0;Sassari;zilaghe;~B20~
FWFQTAFGAA;40.7225099;8.55947129;Attivo;340003;Non presente;Verificato;0;Sassari;zilaghe;~B20~~B7~
RAPEMXOPPM;40.7438884;8.54598066;Attivo;340005;Non presente;Verificato;0;Sassari;zilaghe;~B20~
LFOACGETDR;40.7109457;8.55384523;Attivo;340006;Non presente;Verificato;0;Sassari;zilaghe;~B20~
KOPNXVRJVO;40.7256339;8.57425277;Attivo;340007;Non presente;Verificato;0;Sassari;zilaghe;~B20~~B7~
CBXCUKAITD;40.944958;9.49434;Attivo;340010;Non presente;Verificato;0;Olbia;zilaghe;~B20~
GJNIVFCDWU;40.906651;9.502924;Attivo;340011;Non presente;Verificato;0;Olbia;zilaghe;~B20~
GDTKPKCRKF;40.923725;9.500139;Attivo;340012;Non presente;Verificato;0;Olbia;zilaghe;~B20~
TTLXWBIBGM;40.578861;8.326083;Attivo;340014;Non presente;Verificato;0;Alghero;zilaghe;~B20~
NTXOEUIPAC;40.553258;8.335754;Attivo;340015;Non presente;Verificato;0;Alghero;zilaghe;~B20~
UANSXJROCR;40.97911;9.466508;Attivo;340016;Non presente;Verificato;0;Olbia;zilaghe;~B20~
NQDIDIIDUE;40.5982519;8.28078392;Attivo;340017;Non presente;Verificato;0;Fertilia;zilaghe;~B20~
RSBDSTFMMF;40.5936873;8.20486821;Attivo;340018;Non presente;Verificato;0;Alghero, Porto Conte;zilaghe;~B20~
YNVANJDXTY;40.654949;8.393057;Attivo;340020;Non presente;Verificato;0;   Olmedo;zilaghe;~B20~
LFTUEKCDFA;40.627418;8.298589;Attivo;340021;Non presente;Verificato;0;Alghero;zilaghe;~B20~
HYEYWBFPIX;40.8593549;9.64879003;Attivo;340022;Non presente;Verificato;0;Porto Taverna;zilaghe;~B20~
IIWNESBEFA;40.870741;9.616508;Attivo;340023;Non presente;Verificato;0;Costa Corallina;zilaghe;~B20~
FLJMRLWRQY;40.891675;9.583962;Attivo;340024;Non presente;Verificato;0;Murta Maria;zilaghe;~B20~
QSBELOWBTU;41.000564;9.622242;Attivo;340025;Non presente;Verificato;0;   Golfo Aranci;zilaghe;~B20~
YAKHODAEPA;41.023292;9.549804;Attivo;340026;Non presente;Verificato;0;Porto Rotondo;zilaghe;~B20~
UJMGRPXHDE;41.108633;9.51896663;Attivo;340027;Non presente;Verificato;0;Arzachena;zilaghe;~B20~
GKMTOLLFLB;41.13478;9.52002;Attivo;340028;Non presente;Verificato;0;   Liscia di Vacca;zilaghe;~B20~
RIVIQCGKDL;41.102917;9.453777;Attivo;340030;Non presente;Verificato;0;   Cannigione;zilaghe;~B20~
KSBQXVTOYQ;41.1763059;9.39047496;Attivo;340031;Non presente;Verificato;0;Palau;zilaghe;~B20~
ERALUSKPGA;41.185044;9.32156657;Attivo;340032;Non presente;Verificato;0;Porto Pollo;zilaghe;~B20~
VJIMENNYAY;41.2247274;9.41273669;Attivo;340033;Non presente;Verificato;0;La Maddalena;zilaghe;~B20~
KEHXUDEMTG;41.0713534;9.38008795;Attivo;340034;Non presente;Verificato;0;Arzachena;zilaghe;~B20~
